Січень,01.01,3,ср,"🕀 Обрізання Господа Бога і Спаса нашого Ісуса Христа Св. Василія Великого, архиєп. Кесарії Каппадокійської ",Свята:,Св.:,#ap254,#ap318a,#lk006,#lk024,На празник Обрізання Христового,Святителеві,"Обрізання Господнє, на Літургії","П'ятниця 19-го тижня. Це ж і преподобним, св. Миколаю."
Січень,02.01,4,чт,"Передсвяття Богоявлення Св. Сильвестра, папи Римського",,,#ap318a,,#iv036,,Святителеві,,Святителям на Літургії або на Утрені,
Січень,03.01,5,пт,Передсвяття Богоявлення Св. прор. Малахії Св. мч. Гордія,На 1-му часі:,На 3-му часі:,На 6-му часі:,На 9-му часі:,"Ді. 33 зач.; 13, 25-33. Єв. – Мт. 5 зач.; 3, 1-11.","Ді. 42 зач.; 19, 1-8. Єв. – Мр. 1 зач.; 1, 1-8.","Рим. 91 зач.; 6, 3-11. Єв. – Мр. 2 зач.; 1, 9-15.","Мт. 5 зач.; 3, 1-11.","Мр. 1 зач.; 1, 1-8.","Мр. 2 зач.; 1, 9-15.","Мт. 6 зач.; 3, 13-17.",,,,
Січень,04.01,6,сб,"Субота перед Богоявленням Передсвяття Богоявлення Собор свв. сімдесяти апп. Прп. Теоктиста, ігум., що в Кукумі Сікелійській",Суботи:,,#ap284,,#mt005,,Субота перед Просвіщенням - Богоявленням,,Субота перед Богоявленням,
Січень,05.01,7,нд,Неділя перед Богоявленням Навечір’я Богоявлення Свв. мчч. Теопемпта й Теони Прп. Синклитікії Олександрійської,Літургія св. Івана Золотоустого.,На вечірні:,#ap298,#ap143b,"1 Кор. 143 зач. (від половини); 10, 1-4.",#mr001,Неділя перед Просвіщенням - Богоявленням,На освячення води,,Неділя перед Богоявленням. Це ж і на 3-му Часі в навечір'я Богоявлення,,
Січень,06.01,1,пн,🕀 Святе Богоявлення Господа Бога і Спаса нашого Ісуса Христа ,,,#ap302a,#ap143b,#mt006,#mr002b,Хрищення Господнє,На освячення води,"Богоявлення, на Літургії",На Богоявлення на Утрені
Січень,07.01,2,вв,"🕃 Собор св. славн. прор., предтечі і хрестителя Господнього Івана",Предтечі:,,#ap042,,#iv003,,"П'ятниця 6-го тижня після Пасхи. Це й 8-го січня, Христителеві",,Другого дня Богоявлення на Літургії,
Січень,08.01,3,ср,"Прп. Юрія Хозевіта Св. Еміліяна, ісп. Прп. Домніки",Прп.:,,#ap213,,#mt043,,Субота 27-ма після 50-ці. Цей і преподобним,,Четвер 4-го тижня. Це й преподобним,
Січень,09.01,4,чт,Св. мч. Полієвкта,,,#ap292,,#lk063a,,Мученикам,,П'ятниця 24-го тижня,
Січень,10.01,5,пт,"Св. Григорія, єп. Ниського Прп. Дометіяна, єп. Мелітинського Прп. Маркіяна, пресвіт. й економа Великої Церкви",,,#ap151,,#mt034b,,"17-го листопада, святому Григорію",,"1 листопада і 1 липня, святим лікарям",
Січень,11.01,6,сб,"Субота по Богоявленні 🕂 Прп. Теодосія, спільного життя засновника",Суботи:,Прп.:,#ap233,#ap213,#mt007,#mt043,"Неділя 27-га після 50-ці. Цей і в суботу після Богоявлення, і святим мученикам",Субота 27-ма після 50-ці. Цей і преподобним,Субота після Богоявлення,Четвер 4-го тижня. Це й преподобним
Січень,12.01,7,нд,Неділя по Богоявленні Св. мц. Тетяни,,,#ap224b,,#mt008,,Неділя після Богоявлення. Цей і єрархам,,Неділя після Богоявлення,
